code,name,brand,price,description,image,page,confidence
SH-3105,HOLDER PARA BICICLETA O MOTO,,8.0,"• HOLDER DE CELULAR CON
ACABADO DE FIBRA DE CARBONO
EN SU BASE TRASERA.
• DISEÑADO PARA FIJARSE AL
MANUBRIO DE MOTOCICLETAS O
BICICLETAS MEDIANTES UNA
ABRAZADERA AJUSTABLE.
• OFRECE ROTACION DE 360
GRADOS PARA AJUSTAR EL
ANGULO DE VISION DEL
DISPOSITIVO.",images/SH-3105.jpg,716,0.9
SX23,HOLDER DE CARRO,,10.0,"• HOLDER CON DISEÑO UNICO QUE
IMITA UN ASIENTO DE CARRO.
• ESTA DISEÑADO PARA INSTALARSE
FACILMENTE EN LA REJILLA DE
VENTILACION DE TU VEHICULO
SIN NECESIDAD DE
HERRAMIENTAS.
• COMPATIBILIDAD UNIVERSAL.",images/SX23.jpg,717,0.9
MY-7926,HOLDER,,16.0,"•
HOLDER DISEÑADO PARA SUJETAR
TELEFONOS MOVILES EN MOTICICLETAS O
BICICLETAS.
•
CUENTA CON UN MECANISMO DE
SUJECION AJUSTABLE Y UNA ROTACION
DE 360 GRADOS PARA POSICIONAR EL
CELULAR EN ANGULOS VERTICALES U
HORIZONTALES.
•
INCLUYE BASE DE MONTAJE ROBUSTA
QUE SE FIJA AL MANUBRIO DEL VEHICULO
MEDIANTE TORNILLOS PARA MAYOR
SEGURIDAD.
•
COMPATIBILIDAD UNIVERSAL.",images/MY-7926.jpg,718,0.9
AD-MS06,SOPORTE DE LAPTOP,ALDEEPO,10.0,"• SOPORTE PLEGABLE
METALICO PARA TABLET
• MATERIAL: FABRICADO EN
ALEACIÓN DE ALUMINIO
• AJUSTE DE ALTURA, ANGULO
Y BASE GIRATORIO DE 360°",images/AD-MS06.jpg,719,1.0
MY-7323,SOPORTE DE TABLET,,30.0,"• SOPORTE DE MESA PARA PARA
TABLET
• SUJETADOR ANTIDESLIZABLE
• BASE METÁLICA PARA MEJOR
ESTABILIDAD
• GIRATORIO 360°
• INCLINACIÓN A GUSTO",images/MY-7323.jpg,720,0.9
CH17S,HOLDER DE CARRO MICCELL,,20.0,"• CUENTA CON DISEÑO PLEGABLE DE
TRES EJES Y UNA BASE DE SUCCION
AL VACIO RESISTENTE A BACHES.
• OFRECE ROTACION DE 360° PARA
AJUSTAR EL ANGULO DE VISION
TANTO VERTICAL COMO
HORIZONTAL",images/CH17S.jpg,721,0.9
CH07,HOLDER DE CARRO MICCELL,,20.0,"• EL PRODUCTO MOSTRADO ES
UN SOPORTE PARA CELULAR
MARCA MICCELL DISEÑADO
PARA COLOCARSE EN EL
POSAVASOS DEL AUTOMÓVIL.",images/CH07.jpg,722,0.9
CZ-94240,HOLDER DE CARRO,,18.0,"• HOLDER MULTIFUNCIONAL PARA
AUTO CON BANDEJA GIRATORIA.
• INCLUYE UNA BASE EXPANSIBLE
PARA PORTAVASOS,UN SOPORTE
AJUSTABLE PARA TELEFONO
MOVIL Y UNA BANDEJA EXTRAIBLE
DE 360 GRADOS.
• CAPACIDAD PARA SOSTENER
BEBIDAS, COMIDA O ARTICULOS
PEQUEÑOS.",images/CZ-94240.jpg,723,0.9
N06,HOLDER SUPER,,10.0,"• DISEÑO: PLEGABLE Y
AJUSTABLE, CON CAPACIDAD
DE ROTACIÓN DE 360
GRADOS PARA MÚLTIPLES
ÁNGULOS DE
VISUALIZACIÓN.
• UTILIZA SUCCION AL VACIO
PARA ADHERIRSE
FIRMEMENTE A SUPERFICIES
LISAS.",images/N06.jpg,724,0.9
TCH0115,HOLDER RO,MAX,9.0,"• ESTÁ DISEÑADO PARA SER
UTILIZADO EN EL TABLERO O
PARABRISAS DEL AUTO.
• CUENTA CON UNA BASE DE
SUCCIÓN (CHUPÓN) PARA
UNA INSTALACIÓN FÁCIL.
• PERMITE UN GIRO DE 360
GRADOS PARA AJUSTAR EL
ÁNGULO DE VISIÓN",images/TCH0115.jpg,725,1.0
LED-738,LAMPARA LED,,4.0,"• PRODUCTO: LUZ LED
INTELIGENTE
• CARACTERÍSTICAS: LUZ DE
RELLENO LED
• SENSOR DE MOVIMIENTO
• DISEÑO: CABLE DE CARGA
• NO INCLUYE TRIPODE.",images/LED-738.jpg,727,0.9
F01,LUZ LED,,12.0,"•
PRODUCTO: LUZ LED
DESMONTABLE PARA VIDEO O
FOTOS EN CELULARES
•
CARACTERISTICAS: PORTATIL
•
CAPTURA CON CAMARA TRASERA
•
CUENTA CON FIJACION
MAGNETICA Y INCLUYE UN CLIP
PARA SUJETAR LOS DISPOSITIVOS.
•
INCLUYE LA LUZ RECARGABLE, UN
CABLE USB Y UN ANILLO
METALICO ADHESIVO.",images/F01.jpg,729,0.9
MY-7561,LUZ PARA CELULAR,BAIHUO,25.0,"•
PRODUCTO: MINI LUZ
•
MODELO: BAIHUO
•
Uso:  PARA CELULAR
•
CARACTERISTICAS: PORTATIL
•
INCLUYE: ACCESORIO, CON
GANCHO, INCLUYE CABLE
•
MATERIAL: IMANTADO
•
COLORES: LUCES DE
COLORES",images/MY-7561.jpg,730,1.0
ET-E0576,HOLDER ARO,EWTTO,30.0,"•
PRODUCTO: LUZ LED
DESMONTABLE PARA VIDEO
EN CELULARES
•
MODELO: EWTTO
•
CARACTERISTICAS: PORTATIL
•
CAPTURA CON CAMARA
PRONTAL Y TRASERA
•
ALARGADERA REVERSIBLE
ILUMINACION FLEXIBLE
MULTIANGULO.",images/ET-E0576.jpg,731,1.0
PL-60,PANEL DE LUZ,,68.0,"•
PRODUCTO: PANEL DE LUZ
LED
•
OFRECE LUZ REGULABLE
PARA ADAPTARSE A
DIFERENTES AMBIENTES,
CON TEMPERATURA DE
COLOR AJUSTABLES ENTRE
BLANCO CALIDO(3200K) Y
FRIO (5700K).
•
INCLUYE CONTROL REMOTO",images/PL-60.jpg,732,0.9
FP11625,PANEL DE LUZ,,45.0,"•
PANEL DE LUZ LED LANTUN
•
INCLUYE PANEL CUADRADO
AJUSTABLE Y SOPORTE PARA
TELEFONO.
•
SOPORTE DE ESCRITORIO
•
LUZ ADAPTABLE.
•
IDEAL PARA TRANSMISION
EN VIVO, TIKTOK , CREACION
DE CONTENIDO, ENTRE
OTROS.",images/FP11625.jpg,733,0.9
MY-7769,CAMARA,BAIHUO,55.0,"• CAMARA DEPORTIVA BAIHUO
• GRABA EN ALTA DEFINICION 1080P
CON FUNCIONALIDAD HDR
• SOPORTA TARJETAS MICRO SD DE
32GB O 128GB Y INCLUYE BATERIA
RECARGABLE.
• CUENTA CON BASE MAGNETICA Y ES
CAPAZ DE GIRAR 360 GRADOS.
• INCLUYE DIVERSOS SOPORTES PARA
MANUBRIO, CASCO Y UN CABLE
USB.",images/MY-7769.jpg,734,1.0
H22,SOPORTE POWERBANK CÁMARA ✓- SOPORTE INALÁMBRICO RECARGABLE,,49.0,"•
COMPATIBLE CON : IOS Y ANDROID
•
ANGULO DE INCLINACIÓN: 12.5°,
•
ROTACIÓN: 360°
•
COLOR:NEGRO,",images/H22.jpg,735,0.9
,T1 PANTALLA SELFIE MAGNETICA,,100.0,"• PRODUCTO:PANTALLA SELFIE
MAGNÉTICA EN CELULAR
• USO: PARA SELFIE,LIVE
• SISTEMA:ANDROID Y
IOS,MAGSAFE(CARGAS
INALÁMBRICAS 7.5 W )
• MODO:CAMARA TRASERA  Y
DELANTERA
• VERSIÓN: WIFI 2.4G/5.8G
• BATERÍA: 1800 MAH
• INCLUYE: CABLE DE CARGA USB-C",images/page_736_product_001.jpg,736,0.75
,H1 PALO SELFIE,,9.0,"• PALO SELFIE EXTENSIBLE Y COMO
TRÍPODE ESTABLE.
• CONECTIVIDAD INALÁMBRICA
• CUENTA CON CONTROL REMOTO
• TIENE UNA COMBINACION DE
PLASTICO ABS Y ALUMINIO,
OFRECIENDO UN DISEÑO
EXTENSIBLE Y LIGERO.
• SOPORTE: GIRATORIO DE 360°",images/page_737_product_001.jpg,737,0.75
JC-08,PALO SELFIE,,10.0,"• PALO SELFIE EXTENSIBLE Y COMO
TRÍPODE ESTABLE.
• CONECTIVIDAD INALÁMBRICA
• FABRICADO: ACERO INOXIDABLE
PARA MAYOR DURABILIDAD
• DISEÑO MINI Y PORTÁTIL
• SOPORTE: GIRATORIO DE 360°",images/JC-08.jpg,738,0.9
MY-7139,TRIPODE,BAIHUO,12.0,"• TRIPOIDE PARA CÁMARA
• LONGITUD 2.1 METROS",images/MY-7139.jpg,739,1.0
PA301,TRIPODE PORTATIL,,15.0,"• COMPATIBILIDAD: DISEÑADO PARA
DISPOSITIVOS CON ROSCA
ESTÁNDAR DE 1/4"".
• MATERIAL: CONSTRUCCIÓN LIGERA
EN ABS Y METAL CON
ALMOHADILLAS DE GOMA
ANTIDESLIZANTES PARA MAYOR
ESTABILIDAD.
• AJUSTE: CUENTA CON UNA RÓTULA
DE BOLA QUE PERMITE AJUSTAR EL
ÁNGULO DEL DISPOSITIVO.",images/PA301.jpg,740,0.9
,330A TRIPODE,,20.0,"• TRIPOIDE GENERICO
• CUENTA CON ALTURA
AJUSTABLE Q ALCANZA APROX
1.35 METROS Y SOPORTA UN
PESO MAXIMO DE 1.5KG.
• INCLUYE CABEZAL CON
MOVIMIENTO DE 360 GRADOS
Y UN NIVEL DE BURBUJA
INCORPORADO PARA
ASEGURAR ESTABILIDAD.",images/page_741_product_001.jpg,741,0.75
TR-3520,SELFIE,BAIHUO,30.0,"•
TRIPOIDE
•
FABRICADO EN ALUMINIO LIGERO Y NEGRO.
•
DISEÑADO PARA CAMARAS DIGITALES Y
TELEFONOS.
•
CUENTA CON UN CABEZAL DE TRES EJES QUE
PERMITE UNA ROTACION DE 360 GRADOS PARA
TOMAS PANORAMICAS Y VERTICALES.
•
INCLUYE PATAS RETRACTILES DE CUATRO NIVELES
CON BASE DE GOMA ANTIDESLIZANTES PARA
MAYOR ESTABILIDAD EN SUPERFICIES
IRREGULARES.
•
CUENTA CON FUNDA PORTATIL Y ADAPTADOR
PARA TELEFONO O CAMARA.",images/TR-3520.png,742,1.0
TR-360,SELFIE,BAIHUO,35.0,"•
TRIPOIDE
•
LONGITUD: 160 CM APROX
•
CUENTA CON CABEZAL GIRATORIO DE TRES VIAS
Y PATAS TELESCOPICAS DE TRES SECCIONES.
•
INCLUYE UN SOPORTE AJUSTABLE PARA
TELEFONOS INTELIGENTES Y UNA PLACA DE
LIBERACION RAPIDA CON TORNILLO DE ¼´´ PARA
CAMARAS.
•
INCLUYE ESTUCHE PORTATIL
•
MATERIAL DE ALUMINIO Y PLASTICO ABS.",images/TR-360.png,743,1.0
QX-260,ARO DE LUZ TIK TOK,,20.0,"•
KIT:LUZ LED+TRÍPODE
•
PANEL DE ILUMINACIÓN LED PARA
ESTUDIO.
•
CARACTERÍSTICAS: ILUMINACIÓN
LED REGULABLE , GRABACIÓN DE
VIDEOS, ESTUDIO FOTOGRAFÍA
•
ALIMENTACIÓN: ELÉCTRICA
•
CONTIENE: 1 ARO  LUZ LED 10
PULGADAS
•
1 TRÍPODE  45CM
•
1 CONTROL PARA CAMBIO DE
LUCES
•
ACCESORIOS DE INSTALACIÓN",images/QX-260.jpg,744,0.9
SC-ZP5959,PALO SELFIE SANCI,,60.0,"• PALO PARA SELFIES Y TRIPODE
CON ESTABILIZADOR
• EXTENDIBLE 1.8M
• CONECTIVIDAD: BLUETOOTH Y
CONTROL REMOTO
• INCLUYE CABLE DE CARGA TIPO C",images/SC-ZP5959.jpg,745,0.9
MC04,ESTABILIZADOR,,55.0,"• GIMBAL DE ESCRITORIO.
• CUENTA CON SEGUIMIENTO
FACIAL INTELIGENTE Y ROTACION
DE 360 GRADOS.
• INCLUYE UNA ABRAZADERA PARA
CELULAR AJUSTABBLE Y BOTONES
DE CONTROL EN LA BASE.
• DISEÑADA PARA USO DE MANOS
LIBRES DURANTE TRANSMISIONES
EN VIVO O GRABACIONES.
• CABLE DE CARGA.",images/MC04.jpg,746,0.9
MY-7558,SELFIE,BAIHUO,70.0,"• PALO SELFIE EXTENSIBLE Y COMO
TRÍPOIDE ESTABLE CUENTA CON
CAPACIDAD DE SEGUIMIENTO
FACIL Y DE OBJETOS MEDIANTE
INTELIGENCIA ARTIFICIAL Y
ROTACION DE 360 GRADOS.
• SE EXTIENDE HASTA 1.8 METROS
• INCLUYE CONTROL REMOTO A
BLUETOOTH.",images/MY-7558.jpg,747,1.0
MC02,ESTABILIZADOR,,210.0,"• ESTABILIZADOR 3 EJES
• GIRATORIO 360°
• OFRECE TOMAS FLUIDAS O VIDEOS
CON MOVIMIENTO CREANDO
EFECTO O GIRO
CINEMATOGRAFICO.
• CONECTIVIDAD: BLUETOOTH Y
CONTROL REMOTO
• INCLUYE CABLE DE CARGA TIPO C",images/MC02.jpg,748,0.9
B-002,MINI MAQUINA ELECTRICA,,8.0,"• PRODUCTO: MÁQUINA
ELÉCTRICA INTELIGENTE
• PRODUCTOS: AJO, VEGETALES
• INCLUYE: 3 CUCHILLAS
• ALIMENTACIÓN: RECARGABLE
• CAPACIDAD: 250ML
• POTENCIA: 5 W
• VELOCIDADES: 1
• INCLUYE: CABLE DE CARGA
• COLORES: ROSADO Y BLANCO",images/B-002.jpg,750,0.9
B-8010,MINI MAQUINA ELECTRICA,,8.0,"• PRODUCTO: MÁQUINA ELÉCTRICA
INTELIGENTE
• PRODUCTOS: DE AJO
• INCLUYE: 3 CUCHILLAS
• ALIMENTACIÓN: RECARGABLE
• CAPACIDAD: 250ML
• POTENCIA: 5 W
• VELOCIDADES: 1
• INCLUYE: CABLE DE CARGA
• COLORES: ROSADO Y BLANCO",images/B-8010.jpg,751,0.9
B-003,MINI PROCESADOR,,8.0,"• PRODUCTO: MINI PROCESADOR
INTELIGENTE
• PRODUCTOS: ALIMENTOS
• INCLUYE: 3 CUCHILLAS
• ALIMENTACIÓN: RECARGABLE
• CAPACIDAD: 250ML
• POTENCIA: 5 W
• VELOCIDADES: 1
• INCLUYE: CABLE DE CARGA
• COLORES: MENTA  Y BLANCO",images/B-003.jpg,752,0.9
B-004,MINI PICADORA,,10.0,"• PRODUCTO: MINI PICADORA
MULTIFUNCIONAL
• PRODUCTOS: ALIMENTOS
• INCLUYE: 3 CUCHILLAS
• ALIMENTACIÓN: RECARGABLE
• CAPACIDAD: 250ML
• POTENCIA: 5 W
• VELOCIDADES: 1
• INCLUYE: CABLE DE CARGA
• COLORES: MENTA,ROSADO  Y
BLANCO",images/B-004.jpg,753,0.9
B-005,MINI MAQUINA ELECTRICA,,10.0,"• PRODUCTO: MÁQUINA
ELÉCTRICA INTELIGENTE
• PRODUCTOS: AJOS
• INCLUYE: 3 CUCHILLAS
• ALIMENTACIÓN: RECARGABLE
• CAPACIDAD: 250ML
• POTENCIA: 5 W
• VELOCIDADES: 1
• INCLUYE: CABLE DE CARGA
• COLORES: VERDE ESMERALDA",images/B-005.jpg,754,0.9
KJ-007,MINI PICATODO,,18.0,"• PRODUCTO: PICADORA
ELÉCTRICA PORTÁTIL
• PRODUCTO:  ALIMENTOS
• INCLUYE: 3 CUCHILLAS
• ALIMENTACIÓN: RECARGABLE
• CAPACIDAD: 250ML
• POTENCIA: 5 W
• VELOCIDADES: 1
• INCLUYE: CABLE DE CARGA
• COLOR: BLANCO",images/KJ-007.jpg,755,0.9
KJ-006,MINI PROCESADOR,,18.0,"• PRODUCTO: PROCESADOR
INTELIGENTE
• PRODUCTOS: ALIMENTOS
• INCLUYE: 3 CUCHILLAS
• ALIMENTACIÓN: RECARGABLE
• CAPACIDAD: 250ML
• POTENCIA: 5 W
• VELOCIDADES: 1
• INCLUYE: CABLE DE CARGA
• COLORES: MENTA  Y BLANCO",images/KJ-006.jpg,756,0.9
,21788 SET DE REPOSTERIA,,30.0,"• SET DE REPOSTERIA
• INCLUYE HERRAMIENTAS
ESPECIALIZADAS PARA CORTAR PAN Y
PASTELES DE FORMA SEGURA
• CUENTA CON SOPORTE BLANCO
DISEÑADO PARA ORGANIZAR Y
ALMACENAR TODOS LOS UTENSILIOS.
• ESTAN FABRICADOS DE PLASTICOS, LO
QUE LOS HACE ADECUADOS PARA USO
INFANTIL O ACTIVIDADES DE
REPOSTERIA.",images/page_757_product_001.jpg,757,0.75
,21708 SET DE REPOSTERIA,,38.0,"• SET DE REPOSTERIA
• CUENTA CON 36 BOQUILLAS DE
ACERO INOXIDABLE, ESPATULAS,
MANGAS
PASTELERAS,HERRAMIENTAS PARA
MOLDEAR FONDANT, ALISADORES
DE GLASEADO, CUCHARITAS
MEDIDORAS.
• INCLUYE UN PLATO GIRATORIO DE
11 PULGADAS ,SON 66 PIEZAS TOTAL
PARA DECORAR PASTELES.",images/page_758_product_001.jpg,758,0.75
TV-168,PICATODO,,18.0,"• PRODUCTO: PICATODO +
PELADOR
• INCLUYE MÚLTIPLES CUCHILLAS
INTERCAMBIABLES PARA
DIFERENTES TIPOS DE CORTES,
COMO DADOS, RODAJAS Y
TIRAS.
• MATERIALES: PLÁSTICO ABS Y
CUCHILLAS DE ACERO
INOXIDABLE.",images/TV-168.jpg,759,0.9
,21786 MINI BATIDOR ELECTRICO,,14.0,"• ESPUMADOR DE LECHE
ELECTRICO PORTATIL Y
RECARGABLE.
• CUENTA CON AJUSTES DE 3
VELOCIDADES Y UN PUERTO DE
CARGA USB.
• IDEAL PARA PREPARAR
ESPUMA PARA CAFÉ, LATTE ,
CAPUCHINO Y CHOCOLATE
CALIENTE, ENTRE OTROS.",images/page_760_product_001.jpg,760,0.75
TV-212,PICADOR DE VERDURAS,,12.0,"• PRODUCTO: PICADOR DE
VERDURAS MANUAL
• CAPACIDAD: 2.0L
• 4 CUCHILLAS DE ACERO
INOXIDABLE",images/TV-212.jpg,761,0.9
KAK-010,SET DE UTENSILIOS,,35.0,"• PRODUCTO: SET DE
UTENSILIOS PARA COCINA
• MATERIAL: SILICONA NEGRA
RESISTENTE AL CALOR CON
MANGO DE MADERA.
• ANTIADHERENTES
• INCLUYE: UN BALDE Y 12
PIEZAS DE UTENSILIOS.",images/KAK-010.jpg,762,0.9
KAK-015,SET DE CUCHILLOS,,45.0,"• PRODUCTO: SET DE
CUCHILLOS DE COCINA.
• INCLUYE: CUCHILLOS VARIOS
TAMAÑOS, TIJERA DE
COCINA Y UN AFILADOR,
TODOS ALMACENADOS CON
SOPORTE ACRILICO.
• MATERIAL: ACERO
INOXIDABLE, MANGOS DE
ACRILICO CON PATRON DE
MARMOL.",images/KAK-015.jpg,763,0.9
R7137,MOLINILLO RAF,,28.0,"• MOLINILLO DE CAFÉ ELECTRICO
• POTENCIA: 240W
• CUCHILLAS ACERO INOXIDABLE DE
ALTA PRECISION
• IDEAL PARA MOLER CAFÉ, ESPECIAS
COMO PIMIENTA, CANELA, CLAVOS
FRUTOS SECOS Y SEMILLAS.",images/R7137.jpg,764,0.9
R295,LICUADORA RAF,,60.0,"• VASO DE VIDRIO RESISTENTE
• CAPACIDAD 1.5 LITROS
• 6 MODOS DE VELOCIDAD
• CUERPO METALIZADO
• VASO ADICIONAL PROCESADORA",images/R295.jpg,765,0.9
NT-880G,LICUADORA NATIONALSTAR,,70.0,"• PRODUCTO: LICUADORA
• CARACTERÍSTICAS: LICUADORA
DE METAL, VASO DE VIDRIO
• CUCHILLAS: 6 ASPAS DE ACERO
INOXIDABLE.
• CAPACIDAD DE 1.5 LITROS
• PODER: 400W
• VELOCIDADES : 4 + PULSO",images/NT-880G.jpg,766,0.9
ET-Y322,LICUADORA,EWTTO,110.0,"• LICUADORA EWTTO METALICA
• VASO DE VIDRIO
• ACOPLE METALICO DE MAYOR
DURABILIDAD
• TRITURA HIELO
• 6 CUCHILLAS
• CAPACIDAD DE 1.25 LITROS
• PODER 700W",images/ET-Y322.jpg,767,1.0
BLDG-805R,"LICUADORA 
NATIONALIZER",,120.0,"• PRODUCTO: LICUADORA
• CARACTERÍSTICAS:
LICUADORA DE METAL, VASO
DE VIDRIO
• CAPACIDAD: 1.25L
• MOTOR RESISTENTE Y
DURADERO
• OFRECE 3 VELOCIDADES
• INCLUYE: RECIPINTE PARA
GUARDAR JUGO",images/BLDG-805R.jpg,768,0.9
HE-133,BATIDORA RAF,,18.0,"• PRODUCTO: BATIDORA DE MANO
• POWER:260W
• VELOCIDADES: 7
• AC220V – 50/60HZ
• IDEAL: BATIR CLARAS DE HUEVO, CREMAS, Y
MEZCLAS LIGERAS PARA PASTELES Y
TORTILLAS.
• MATERIAL: METAL.
• INCLUYE ACCESORIOS.",images/HE-133.jpg,769,0.9
R6633,BATIDORA RAF,RAF,25.0,"• PRODUCTO: BATIDORA DE MANO
• MARCA: RAF
• POTENCIA: 270W
• VOLTAJE: 220V
• VELOCIDADES: 7
• FUNCIÓN: SON MÁS VERSÁTILES PARA UNA
GAMA MÁS AMPLIA, ENFOCÁNDOSE EN LA
INCORPORACIÓN DE AIRE Y LA MEZCLA DE
INGREDIENTES MÁS DENSOS.
• IDEAL: BATIR CLARAS DE HUEVO, CREMAS, Y
MEZCLAS LIGERAS PARA PASTELES Y
TORTILLAS.
• MATERIAL: METAL.
• INCLUYE ACCESORIOS.",images/R6633.jpg,770,1.0
XH-FTG06,HERVIDORA VTM,,14.0,"• HERVIDOR DE ACERO INOXIDABLE
• BASE DE 360 GRADOS PARA UN
USO FACIL
• CAPACIDAD 2.0 LTS
• LUZ INDICADORA
• APAGADO AUTOMATICO",images/XH-FTG06.jpg,771,0.9
DOU-88,HERVIDORA ELECTRICO,,16.0,"• PRODUCTO: HERVIDOR
• CAPACIDAD: TIENE UNA CAPACIDAD
DE 2.0 LITROS.
• POTENCIA: FUNCIONA CON UNA
POTENCIA DE 2200 VATIOS
• MATERIAL: ESTÁ FABRICADO EN
ACERO INOXIDABLE.
• SEGURIDAD: CUENTA CON
CARACTERÍSTICAS DE APAGADO
AUTOMÁTICO Y PROTECCIÓN
CONTRA SOBRECALENTAMIENTO.",images/DOU-88.jpg,772,0.9
BM-0605,HERVIDORA BOMA,,30.0,"• PRODUCTO: HERVIDOR
• MODELO: BOMA
• MATERIAL: JARRA DE
VIDRIO
• CAPACIDAD: 2.2L
• POTENCIA: 1500W
• MATERIAL: RESISTENTE",images/BM-0605.jpg,773,0.9
NN-HV0611,HERVIDORA NATIONALIZER,,30.0,"• HERVIDOR DE VIDRIO
• BASE DE 360 GRADOS PARA UN
USO FACIL
• CAPACIDAD 2.2 LTS
• 220-240V
• INDICADORA DE MEDIDA.",images/NN-HV0611.jpg,774,0.9
R121,CAFETERA RAF,,60.0,"• PRODUCTO: CAFETERA
• MODELO: RAF
• MATERIAL : ACERO
INOXIDABLE
• BASE :  360 GRADOS PARA
UN USO FACIL
• POTENCIA : 220-240V
• CAPACIDAD:  1.2 LTS
• INCLUYE: LUZ INDICADORA
• APAGADO AUTOMATICO",images/R121.jpg,775,0.9
SP-28T180,TERMO SUPREMA,,18.0,"• TERMO SUPREMA
• CAPACIDAD: 1L
• CUENTA CON UN PLASTICO
DURADERO EN SU EXTERIOR.
• INCLUYE UNA TAPA QUE
FUNCIONA COMO TAZA Y UN ASA
ERGONOMICA PARA FACILITAR SU
TRANSPORTE DISEÑADO PARA
MANTENER LA TEMPERATURA DE
LOS LIQUIDOS , FRIOS O
CALIENTES.",images/SP-28T180.jpg,776,0.9
STA-1250,TERMO,,29.0,"• TERMO DE ACERO INOXIDABLE
• CAPACIDAD:1.3L
• CUENTA CON MANIJA
ERGONOMICA DE PLASTICO PARA
FACILITAR SU TRANSPORTE.
• INCLUYE TAPA DE ACERO
INOXIDABLE QUE FUNCIONA
COMO TAZA.
• DISEÑADO PARA MANTENER LAS
BEBIDAS FRIAS O CALIENTES POR
MAYOR TIEMPO.",images/STA-1250.jpg,777,0.9
SP-HXR-3000S,TERMO SUPREMA,,49.0,"• TERMO SIFON
• CAPACIDAD: 3L
• CUENTA CON CUERPO EXTERIOR
DE ACERO INOXIDABLE
• UTILIZA SISTEMA DE BOMBEO
MECANICO EN LA PARTE
SUPERIOR PARA SERVIR BEBIDAS
FACILMENTE.
• DISEÑADO PARA CONSERVAR LOS
LIQUIDOS FRIOS O CALIENTES
POR MAS TIEMPO.",images/SP-HXR-3000S.jpg,778,0.9
MR-222,CHOCOLATERA,,25.0,"• MAQUINA PARA DERRETIR
CHOCOLATE
• POTENCIA: 25W
• INDICADOR DE ENCENDIDO
• RECUBRIMIENTO ANTIADHERENTE
• CUENTA CON DOS NIVELES DE
TEMPERATURA AJUSTABLES
• INCLUYE MOLDES REUTILIZABLES
DE DIFERENTES FORMAS",images/MR-222.jpg,779,0.9
R546Q,MAQUINA MINI DONAS RAF,,45.0,"• MAQUINA PAR HACER MINI
DONAS
• INDICADOR DE ENCENDIDO
• CAPACIDAD PARA 6 MINI DONAS
• RECUBRIMIENTO ANTIADHERENTE
• INDICADOR DE PREPARACION LUZ
VER DE",images/R546Q.jpg,780,0.9
R580Q,MAQUINA MINI DONAS RAF,,50.0,"• MAQUINA PAR HACER MINI
DONAS
• INDICADOR DE ENCENDIDO
• RECUBRIMIENTO ANTIADHERENTE
• INDICADOR DE PREPARACION LUZ
VER DE",images/R580Q.jpg,781,0.9
JB-05,SANDWICHERA,,40.0,"• PRODUCTO: SANDWICHERA
• POTENCIA :750W
• CAPACIDAD : PARA MUCHOS
MINI SÁNDWICHES.
• CARACTERÍSTICAS:  PLACAS
PARA GRILL,SUPERFICIE
ANTIADHERENTE
• USO: SÁNDWICHES
TOSTADOS DE FORMA RÁPIDA
Y SENCILLA.",images/JB-05.jpg,782,0.9
R257T,SANDWICHERA,,40.0,"• PRODUCTO: SANDWICHERA
• POTENCIA :750W
• CAPACIDAD : PARA MUCHOS
MINI SÁNDWICHES.
• CARACTERÍSTICAS:  PLACAS
PARA GRILL,SUPERFICIE
ANTIADHERENTE
• USO: SÁNDWICHES
TOSTADOS DE FORMA RÁPIDA
Y SENCILLA.",images/R257T.jpg,783,0.9
NN-219SZJ,SANDWICHERA,,65.0,"• PRODUCTO: SANDWICHERA
• POTENCIA :1000W -1200W
• CAPACIDAD : PARA 4
SÁNDWICHES.
• CARACTERÍSTICAS:  PLACAS
PARA GRILL,SUPERFICIE
ANTIADHERENTE
• USO: SÁNDWICHES
TOSTADOS DE FORMA RÁPIDA
Y SENCILLA.",images/NN-219SZJ.jpg,784,0.9
AV-313B,SANDWICHERA,,70.0,"• SANDWICHERA AVINAS
• ESTA DISEÑADA PARA TOSTAR
HASTA 4 SANDWICHES
SIMULTANEAMENTE,
CONTANDO CON PLACAS
ANTIADHERENTES QUE
FACILITAN SU LIMPIEZA.
• CUENTA CON UN SISTEMA DE
CALENTAMIENTO RAPIDO U
PLACAS SELLADORAS.",images/AV-313B.jpg,785,0.9
R526,SANDWICHERA,RAF,40.0,"PRODUCTO: SANDWICHERA
• MARCA: RAF
• POTENCIA : 850W
• APACIDAD : PARA 2 SANDWICH
CARACTERÍSTICAS: DISEÑO
HUELLA DE PERRITO,
REVESTIMIENTO
ANTIADHERENTE, COMPACTO Y
ECONOMIZADOR DE ESPACIO.
• USO:PARA DISFRUTAR EN
FAMILIA, REUNIONES O
EMPRENDIMIENTOS",images/R526.jpg,786,1.0
AV-389,PARRILLERA AVINAS,,150.0,"• PRODUCTO: PARRILLA
• POTENCIA: 2800W PARA UN
CALENTAMIENTO RÁPIDO.
• RECUBRIMIENTO ANTIADHE
RENTE EN AMBOS LADOS DE
LA PLACA.
• INCLUYE UN REGULADOR DE
TEMPERATURA AJUSTABLE
EN LA PARTE FRONTAL.",images/AV-389.jpg,787,0.9
DGM-185,SARTEN,,25.0,"• PRODUCTO: SARTEN
REVESTIMIENTO:
ANTIADHERENTE
• CUENTA CON DOS ASAS
• FUNCION PRINCIPAL:
SALTEAR ALIMENTOS, IDEAL
PARA HACER CHAUFA",images/DGM-185.jpg,788,0.9
